h_tract,w_tract,commuters
42003551300,42003429300,1
42003551300,42003429400,1
42003551300,42003451101,1
42003551300,42003451105,1
42003551300,42003459101,1
42003551300,42003460002,1
42003551300,42003462100,1
42003551300,42003464300,1
42003551300,42003464400,1
42003551300,42003468900,1
42003551300,42003470400,1
42003551300,42003472300,1
42003551300,42003474102,1
42003551300,42003479000,1
42003551300,42003480101,1
42003551300,42003480200,1
42003551300,42003485000,1
42003551300,42003487000,1
42003551300,42003488100,1
42003551300,42003488200,1
42003551300,42003490003,1
42003551300,42003495000,1
42003551300,42003499400,1
42003551300,42003500300,1
42003551300,42003512000,1
42003551300,42003515401,1
42003551300,42003518001,1
42003551300,42003519000,1
42003551300,42003521402,1
42003551300,42003521500,1
42003551300,42003523100,1
42003551300,42003523702,1
42003551300,42003526302,1
42003551300,42003560600,1
42003551300,42003561000,1
42003551300,42003562600,1
42003551300,42003562800,1
42003551300,42003563100,1
42003551300,42003563800,1
42003551300,42003564100,1
42003551300,42003980000,1
42003551300,42003980800,1
42003551300,42003981800,1
42003551900,42003020300,1
42003551900,42003040500,1
42003551900,42003141400,1
42003551900,42003151700,1
42003551900,42003160900,1
42003551900,42003170200,1
42003551900,42003191600,1
42003551900,42003191900,1
42003551900,42003240600,1
42003551900,42003241200,1
42003551900,42003290400,1
42003551900,42003300100,1
42003551900,42003310200,1
42003551900,42003407002,1
42003551900,42003409000,1
42003551900,42003411000,1
42003551900,42003413201,1
42003551900,42003414102,1
42003551900,42003420000,1
42003551900,42003426300,1
42003551900,42003426400,1
42003551900,42003426700,1
42003551900,42003429100,1
42003551900,42003429400,1
42003551900,42003429500,1
42003551900,42003432300,1
42003551900,42003462100,1
42003551900,42003463900,1
42003551900,42003468700,1
42003551900,42003468800,1
42003551900,42003473300,1
42003551900,42003473402,1
42003551900,42003473500,1
42003551900,42003474201,1
42003551900,42003475101,1
42003551900,42003475301,1
42003551900,42003475401,1
42003551900,42003478100,1
42003551900,42003481000,1
42003551900,42003484500,1
42003551900,42003488200,1
42003551900,42003488400,1
42003551900,42003490003,1
42003551900,42003491101,1
42003551900,42003492800,1
42003551900,42003496101,1
42003551900,42003499300,1
42003551900,42003507000,1
42003551900,42003513800,1
42003551900,42003515300,1
42003551900,42003521401,1
42003551900,42003521500,1
42003551900,42003522000,1
42003551900,42003523400,1
42003551900,42003523501,1
42003551900,42003523800,1
42003551900,42003525300,1
42003551900,42003526202,1
42003551900,42003552000,1
42003551900,42003560400,1
42003551900,42003560600,1
42003551900,42003562500,1
42003551900,42003563000,1
42003551900,42003980600,1
42003551900,42003980700,1
42003552000,42003020300,1
42003552000,42003030500,1
42003552000,42003050600,1
42003552000,42003070600,1
42003552000,42003070800,1
42003552000,42003080400,1
42003552000,42003080600,1
42003552000,42003101100,1
42003552000,42003130300,1
42003552000,42003140200,1
42003552000,42003140400,1
42003552000,42003140600,1
42003552000,42003140800,1
42003552000,42003141000,1
42003552000,42003151600,1
42003552000,42003202300,1
42003552000,42003262000,1
42003552000,42003270400,1
42003552000,42003271500,1
42003552000,42003290200,1
42003552000,42003300100,1
42003552000,42003320400,1
42003552000,42003402000,1
42003552000,42003407001,1
42003552000,42003412001,1
42003552000,42003413400,1
42003552000,42003414200,1
42003552000,42003415002,1
42003552000,42003427000,1
42003552000,42003429201,1
42003552000,42003429300,1
42003552000,42003429400,1
42003552000,42003429500,1
42003552000,42003430200,1
42003552000,42003431500,1
42003552000,42003435000,1
42003552000,42003445500,1
42003552000,42003451101,1
42003552000,42003451102,1
42003552000,42003464300,1
42003552000,42003464400,1
42003552000,42003470501,1
42003552000,42003472400,1
42003552000,42003473500,1
42003552000,42003477100,1
42003552000,42003478100,1
42003552000,42003479000,1
42003552000,42003486800,1
42003552000,42003488200,1
42003552000,42003488400,1
42003552000,42003490003,1
42003552000,42003498000,1
42003552000,42003499400,1
42003552000,42003512900,1
42003552000,42003516200,1
42003552000,42003519000,1
42003552000,42003523100,1
42003552000,42003523501,1
42003552000,42003523800,1
42003552000,42003524000,1
42003552000,42003525200,1
42003552000,42003525300,1
42003552000,42003526101,1
42003552000,42003526301,1
42003552000,42003562400,1
42003552000,42003563100,1
42003552000,42003563300,1
42003552000,42003564500,1
42003552000,42003980000,1
42003552000,42003980100,1
42003552000,42003980500,1
42003552100,42003010300,1
42003552100,42003070300,1
42003552100,42003070600,1
42003552100,42003070800,1
42003552100,42003070900,1
42003552100,42003090200,1
42003552100,42003111500,1
42003552100,42003140800,1
42003552100,42003151700,1
42003552100,42003160900,1
42003552100,42003170200,1
42003552100,42003191100,1
42003552100,42003191400,1
42003552100,42003191700,1
42003552100,42003210700,1
42003552100,42003413300,1
42003552100,42003416000,1
42003552100,42003417100,1
42003552100,42003429300,1
42003552100,42003429400,1
42003552100,42003429500,1
42003552100,42003435000,1
42003552100,42003453004,1
42003552100,42003458000,1
42003552100,42003459102,1
42003552100,42003460002,1
42003552100,42003470300,1
42003552100,42003477100,1
42003552100,42003480101,1
42003552100,42003480200,1
42003552100,42003482500,1
42003552100,42003488500,1
42003552100,42003490003,1
42003552100,42003491101,1
42003552100,42003492700,1
42003552100,42003495000,1
42003552100,42003499300,1
42003552100,42003500300,1
42003552100,42003501000,1
42003552100,42003515100,1
42003552100,42003522000,1
42003552100,42003523300,1
42003552100,42003523400,1
42003552100,42003523600,1
42003552100,42003523702,1
42003552100,42003526202,1
42003552100,42003562300,1
42003552100,42003563000,1
42003552100,42003563900,1
42003552100,42003564200,1
42003552200,42003050600,1
42003552200,42003080200,1
42003552200,42003080400,1
42003552200,42003101100,1
42003552200,42003140100,1
42003552200,42003140300,1
42003552200,42003140500,1
42003552200,42003170200,1
42003552200,42003191400,1
42003552200,42003191700,1
42003552200,42003250700,1
42003552200,42003290100,1
42003552200,42003403500,1
42003552200,42003410000,1
42003552200,42003415001,1
42003552200,42003423000,1
42003552200,42003424000,1
42003552200,42003426300,1
42003552200,42003426700,1
42003552200,42003429201,1
42003552200,42003429500,1
42003552200,42003450700,1
42003552200,42003451105,1
42003552200,42003451300,1
42003552200,42003458000,1
42003552200,42003461000,1
42003552200,42003463900,1
42003552200,42003470600,1
42003552200,42003473602,1
42003552200,42003475401,1
42003552200,42003478200,1
42003552200,42003480300,1
42003552200,42003488300,1
42003552200,42003490004,1
42003552200,42003496102,1
42003552200,42003496200,1
42003552200,42003508000,1
42003552200,42003512900,1
42003552200,42003517000,1
42003552200,42003520001,1
42003552200,42003521401,1
42003552200,42003523200,1
42003552200,42003523300,1
42003552200,42003523600,1
42003552200,42003524000,1
42003552200,42003552000,1
42003552200,42003560400,1
42003552200,42003560500,1
42003552200,42003561000,1
42003552200,42003562400,1
42003552200,42003562900,1
42003552200,42003563000,1
42003552200,42003563200,1
42003552200,42003980600,1
42003552200,42003980900,1
42003552300,42003020300,1
42003552300,42003030500,1
42003552300,42003070500,1
42003552300,42003080700,1
42003552300,42003090200,1
42003552300,42003130300,1
42003552300,42003140400,1
42003552300,42003140800,1
42003552300,42003160900,1
42003552300,42003240600,1
42003552300,42003250300,1
42003552300,42003271500,1
42003552300,42003401300,1
42003552300,42003408001,1
42003552300,42003408002,1
42003552300,42003413300,1
42003552300,42003413400,1
42003552300,42003414102,1
42003552300,42003419000,1
42003552300,42003421200,1
42003552300,42003427100,1
42003552300,42003429100,1
42003552300,42003429400,1
42003552300,42003430200,1
42003552300,42003437000,1
42003552300,42003446000,1
42003552300,42003451102,1
42003552300,42003464300,1
42003552300,42003465600,1
42003552300,42003470502,1
42003552300,42003473401,1
42003552300,42003473500,1
42003552300,42003475401,1
42003552300,42003488400,1
42003552300,42003490003,1
42003552300,42003491101,1
42003552300,42003491200,1
42003552300,42003492700,1
42003552300,42003498000,1
42003552300,42003500300,1
42003552300,42003508000,1
42003552300,42003510000,1
42003552300,42003512000,1
42003552300,42003515300,1
42003552300,42003516200,1
42003552300,42003521301,1
42003552300,42003523702,1
42003552300,42003526101,1
42003552300,42003552000,1
42003552300,42003552300,1
42003552300,42003563200,1
42003552300,42003980000,1
42003552300,42003980900,1
42003552400,42003010300,1
42003552400,42003030500,1
42003552400,42003040500,1
42003552400,42003070300,1
42003552400,42003070800,1
42003552400,42003080200,1
42003552400,42003080600,1
42003552400,42003090100,1
42003552400,42003090300,1
42003552400,42003100500,1
42003552400,42003140800,1
42003552400,42003180300,1
42003552400,42003241200,1
42003552400,42003250300,1
42003552400,42003261500,1
42003552400,42003401300,1
42003552400,42003407002,1
42003552400,42003408002,1
42003552400,42003413201,1
42003552400,42003413202,1
42003552400,42003413500,1
42003552400,42003420000,1
42003552400,42003422000,1
42003552400,42003425000,1
42003552400,42003427100,1
42003552400,42003429500,1
42003552400,42003432400,1
42003552400,42003446000,1
42003552400,42003450800,1
42003552400,42003456001,1
42003552400,42003460001,1
42003552400,42003460002,1
42003552400,42003463900,1
42003552400,42003464400,1
42003552400,42003468700,1
42003552400,42003470502,1
42003552400,42003470600,1
42003552400,42003473100,1
42003552400,42003473601,1
42003552400,42003474202,1
42003552400,42003474203,1
42003552400,42003475303,1
42003552400,42003475304,1
42003552400,42003476200,1
42003552400,42003480102,1
42003552400,42003486800,1
42003552400,42003488200,1
42003552400,42003488300,1
42003552400,42003488400,1
42003552400,42003492800,1
42003552400,42003499400,1
42003552400,42003507000,1
42003552400,42003512000,1
42003552400,42003521401,1
42003552400,42003521402,1
42003552400,42003521500,1
42003552400,42003522000,1
42003552400,42003523800,1
42003552400,42003524000,1
42003552400,42003525200,1
42003552400,42003526302,1
42003552400,42003561500,1
42003552400,42003562300,1
42003552400,42003562500,1
42003560400,42003080600,1
42003560400,42003090300,1
42003560400,42003101100,1
42003560400,42003110200,1
42003560400,42003120400,1
42003560400,42003140600,1
42003560400,42003141000,1
42003560400,42003141100,1
42003560400,42003151700,1
42003560400,42003190300,1
42003560400,42003191100,1
42003560400,42003202300,1
42003560400,42003262000,1
42003560400,42003270400,1
42003560400,42003401200,1
42003560400,42003403500,1
42003560400,42003408002,1
42003560400,42003412001,1
42003560400,42003412002,1
42003560400,42003413100,1
42003560400,42003413400,1
42003560400,42003414102,1
42003560400,42003415001,1
42003560400,42003427100,1
42003560400,42003429202,1
42003560400,42003429300,1
42003560400,42003431100,1
42003560400,42003437000,1
42003560400,42003450800,1
42003560400,42003451101,1
42003560400,42003451300,1
42003560400,42003453003,1
42003560400,42003456003,1
42003560400,42003457100,1
42003560400,42003459102,1
42003560400,42003460001,1
42003560400,42003462600,1
42003560400,42003465600,1
42003560400,42003470300,1
42003560400,42003470502,1
42003560400,42003470600,1
42003560400,42003473500,1
42003560400,42003474102,1
42003560400,42003474203,1
42003560400,42003475102,1
42003560400,42003475301,1
42003560400,42003475401,1
42003560400,42003476200,1
42003560400,42003477300,1
42003560400,42003480400,1
42003560400,42003488200,1
42003560400,42003488500,1
42003560400,42003488600,1
42003560400,42003489001,1
42003560400,42003496101,1
42003560400,42003499400,1
42003560400,42003504100,1
42003560400,42003515100,1
42003560400,42003518001,1
42003560400,42003521302,1
42003560400,42003522000,1
42003560400,42003523300,1
42003560400,42003523600,1
42003560400,42003523800,1
42003560400,42003525100,1
42003560400,42003525200,1
42003560400,42003526101,1
42003560400,42003526202,1
42003560400,42003551200,1
42003560400,42003552100,1
42003560400,42003561000,1
42003560400,42003562600,1
42003560400,42003562900,1
42003560400,42003563200,1
42003560400,42003563800,1
42003560400,42003980800,1
42003560500,42003050100,1
42003560500,42003080700,1
42003560500,42003110200,1
42003560500,42003111300,1
42003560500,42003111400,1
42003560500,42003151600,1
42003560500,42003210700,1
42003560500,42003261400,1
42003560500,42003290100,1
42003560500,42003405000,1
42003560500,42003408002,1
42003560500,42003411000,1
42003560500,42003413100,1
42003560500,42003413201,1
42003560500,42003414101,1
42003560500,42003417200,1
42003560500,42003419000,1
42003560500,42003424000,1
42003560500,42003429100,1
42003560500,42003431500,1
42003560500,42003432300,1
42003560500,42003451105,1
42003560500,42003453003,1
42003560500,42003456004,1
42003560500,42003460001,1
42003560500,42003461000,1
42003560500,42003462600,1
42003560500,42003465600,1
42003560500,42003472300,1
42003560500,42003473300,1
42003560500,42003474102,1
42003560500,42003475101,1
42003560500,42003475401,1
42003560500,42003476100,1
42003560500,42003476200,1
42003560500,42003477100,1
42003560500,42003477300,1
42003560500,42003480101,1
42003560500,42003480300,1
42003560500,42003484600,1
42003560500,42003491200,1
42003560500,42003503002,1
42003560500,42003509400,1
42003560500,42003510000,1
42003560500,42003512000,1
42003560500,42003519000,1
42003560500,42003521302,1
42003560500,42003521401,1
42003560500,42003523300,1
42003560500,42003523702,1
42003560500,42003523800,1
42003560500,42003525200,1
42003560500,42003526202,1
42003560500,42003550900,1
42003560500,42003551200,1
42003560500,42003551300,1
42003560500,42003561000,1
42003560500,42003562400,1
42003560500,42003562900,1
42003560500,42003563100,1
42003560500,42003564200,1
42003560500,42003980500,1
42003560500,42003980800,1
42003560600,42003040400,1
42003560600,42003040500,1
42003560600,42003050100,1
42003560600,42003070500,1
42003560600,42003080900,1
42003560600,42003090300,1
42003560600,42003130600,1
42003560600,42003140400,1
42003560600,42003140600,1
42003560600,42003151700,1
42003560600,42003170200,1
42003560600,42003191500,1
42003560600,42003261500,1
42003560600,42003262000,1
42003560600,42003290200,1
42003560600,42003401300,1
42003560600,42003408001,1
42003560600,42003408002,1
42003560600,42003413100,1
42003560600,42003413201,1
42003560600,42003414200,1
42003560600,42003417200,1
42003560600,42003418000,1
42003560600,42003424000,1
42003560600,42003425000,1
42003560600,42003429500,1
42003560600,42003432400,1
42003560600,42003437000,1
42003560600,42003450800,1
42003560600,42003451102,1
42003560600,42003456004,1
42003560600,42003458000,1
42003560600,42003459102,1
42003560600,42003460002,1
42003560600,42003462100,1
42003560600,42003465600,1
42003560600,42003473401,1
42003560600,42003474102,1
42003560600,42003474201,1
42003560600,42003474202,1
42003560600,42003474203,1
42003560600,42003477200,1
42003560600,42003477300,1
42003560600,42003480300,1
42003560600,42003481000,1
42003560600,42003484600,1
42003560600,42003491200,1
42003560600,42003516100,1
42003560600,42003521301,1
42003560600,42003521401,1
42003560600,42003522000,1
42003560600,42003523200,1
42003560600,42003523600,1
42003560600,42003523702,1
42003560600,42003526101,1
42003560600,42003526301,1
42003560600,42003550900,1
42003560600,42003552400,1
42003560600,42003561400,1
42003560600,42003562700,1
42003560600,42003563200,1
42003560600,42003981800,1
42003561000,42003050600,1
42003561000,42003070300,1
42003561000,42003090100,1
42003561000,42003120400,1
42003561000,42003130200,1
42003561000,42003130600,1
42003561000,42003140500,1
42003561000,42003160900,1
42003561000,42003191600,1
42003561000,42003210700,1
42003561000,42003250700,1
42003561000,42003270300,1
42003561000,42003281400,1
42003561000,42003401200,1
42003561000,42003412001,1
42003561000,42003413100,1
42003561000,42003413202,1
42003561000,42003413500,1
42003561000,42003414200,1
42003561000,42003417100,1
42003561000,42003419000,1
42003561000,42003422000,1
42003561000,42003426400,1
42003561000,42003426700,1
42003561000,42003429300,1
42003561000,42003429500,1
42003561000,42003430100,1
42003561000,42003431100,1
42003561000,42003450800,1
42003561000,42003451101,1
42003561000,42003452000,1
42003561000,42003453004,1
42003561000,42003456003,1
42003561000,42003458000,1
42003561000,42003459102,1
42003561000,42003460001,1
42003561000,42003462100,1
42003561000,42003464400,1
42003561000,42003468900,1
42003561000,42003470502,1
42003561000,42003473100,1
42003561000,42003473200,1
42003561000,42003473300,1
42003561000,42003474101,1
42003561000,42003474102,1
42003561000,42003475200,1
42003561000,42003480101,1
42003561000,42003483800,1
42003561000,42003488300,1
42003561000,42003489002,1
42003561000,42003490002,1
42003561000,42003492800,1
42003561000,42003496101,1
42003561000,42003504100,1
42003561000,42003509400,1
42003561000,42003512000,1
42003561000,42003512800,1
42003561000,42003512900,1
42003561000,42003521100,1
42003561000,42003521301,1
42003561000,42003522000,1
42003561000,42003523100,1
42003561000,42003523501,1
42003561000,42003523701,1
42003561000,42003524000,1
42003561000,42003525200,1
42003561000,42003526102,1
42003561000,42003551300,1
42003561000,42003563200,1
42003561000,42003564000,1
42003561000,42003564100,1
42003561000,42003980300,1
42003561000,42003980800,1
42003561100,42003030500,1
42003561100,42003040400,1
42003561100,42003050100,1
42003561100,42003070500,1
42003561100,42003070800,1
42003561100,42003090100,1
42003561100,42003101100,1
42003561100,42003111400,1
42003561100,42003130400,1
42003561100,42003160800,1
42003561100,42003191600,1
42003561100,42003191700,1
42003561100,42003192000,1
42003561100,42003202300,1
42003561100,42003271500,1
42003561100,42003290100,1
42003561100,42003290400,1
42003561100,42003405000,1
42003561100,42003407001,1
42003561100,42003413201,1
42003561100,42003418000,1
42003561100,42003426700,1
42003561100,42003427200,1
42003561100,42003429100,1
42003561100,42003429400,1
42003561100,42003430200,1
42003561100,42003437000,1
42003561100,42003450700,1
42003561100,42003451102,1
42003561100,42003452000,1
42003561100,42003453004,1
42003561100,42003456004,1
42003561100,42003458000,1
42003561100,42003462100,1
42003561100,42003462600,1
42003561100,42003468700,1
42003561100,42003470300,1
42003561100,42003470600,1
42003561100,42003473401,1
42003561100,42003474203,1
42003561100,42003475301,1
42003561100,42003477100,1
42003561100,42003484600,1
42003561100,42003492700,1
42003561100,42003499300,1
42003561100,42003503002,1
42003561100,42003522000,1
42003561100,42003523600,1
42003561100,42003523702,1
42003561100,42003524000,1
42003561100,42003526302,1
42003561100,42003561400,1
42003561100,42003562600,1
42003561100,42003562700,1
42003561100,42003563100,1
42003561100,42003564400,1
42003561100,42003981800,1
42003561200,42003040400,1
42003561200,42003050100,1
42003561200,42003080600,1
42003561200,42003101100,1
42003561200,42003101700,1
42003561200,42003120400,1
42003561200,42003140300,1
42003561200,42003191800,1
42003561200,42003192000,1
42003561200,42003261400,1
42003561200,42003270800,1
42003561200,42003404000,1
42003561200,42003405000,1
42003561200,42003407002,1
42003561200,42003413201,1
42003561200,42003427100,1
42003561200,42003429500,1
42003561200,42003432300,1
42003561200,42003451101,1
42003561200,42003451300,1
42003561200,42003453003,1
42003561200,42003459101,1
42003561200,42003459102,1
42003561200,42003460001,1
42003561200,42003460002,1
42003561200,42003461000,1
42003561200,42003464300,1
42003561200,42003464400,1
42003561200,42003473500,1
42003561200,42003473601,1
42003561200,42003474101,1
42003561200,42003475401,1
42003561200,42003477300,1
42003561200,42003480200,1
42003561200,42003480300,1
42003561200,42003485000,1
42003561200,42003486700,1
42003561200,42003489002,1
42003561200,42003501000,1
42003561200,42003508000,1
42003561200,42003509400,1
42003561200,42003521200,1
42003561200,42003521301,1
42003561200,42003521302,1
42003561200,42003521500,1
42003561200,42003523800,1
42003561200,42003526101,1
42003561200,42003526202,1
42003561200,42003551900,1
42003561200,42003552100,1
42003561200,42003561000,1
42003561200,42003561100,1
42003561200,42003561400,1
42003561200,42003562000,1
42003561200,42003562300,1
42003561200,42003563900,1
42003561200,42003564100,1
42003561200,42003980900,1
42003561400,42003050100,1
42003561400,42003070600,1
42003561400,42003080200,1
42003561400,42003080700,1
42003561400,42003090300,1
42003561400,42003101400,1
42003561400,42003101600,1
42003561400,42003101700,1
42003561400,42003111300,1
42003561400,42003130200,1
42003561400,42003141100,1
42003561400,42003180300,1
42003561400,42003191100,1
42003561400,42003191400,1
42003561400,42003191700,1
42003561400,42003192000,1
42003561400,42003210700,1
42003561400,42003250700,1
42003561400,42003261200,1
42003561400,42003262000,1
42003561400,42003270300,1
42003561400,42003270400,1
42003561400,42003271500,1
42003561400,42003281400,1
42003561400,42003300100,1
42003561400,42003401100,1
42003561400,42003402000,1
42003561400,42003407001,1
42003561400,42003408001,1
42003561400,42003414101,1
42003561400,42003414200,1
42003561400,42003417200,1
42003561400,42003426400,1
42003561400,42003427200,1
42003561400,42003429202,1
42003561400,42003435000,1
42003561400,42003445500,1
42003561400,42003446000,1
42003561400,42003447000,1
42003561400,42003448000,1
42003561400,42003451102,1
42003561400,42003451104,1
42003561400,42003461000,1
42003561400,42003464400,1
42003561400,42003470300,1
42003561400,42003473200,1
42003561400,42003473300,1
42003561400,42003474101,1
42003561400,42003475102,1
42003561400,42003475301,1
42003561400,42003475402,1
42003561400,42003476200,1
42003561400,42003477100,1
42003561400,42003478100,1
42003561400,42003480400,1
42003561400,42003482500,1
42003561400,42003489001,1
42003561400,42003490004,1
42003561400,42003497000,1
42003561400,42003501000,1
42003561400,42003503002,1
42003561400,42003508000,1
42003561400,42003512800,1
42003561400,42003512900,1
42003561400,42003515200,1
42003561400,42003520002,1
42003561400,42003521100,1
42003561400,42003523501,1
42003561400,42003552300,1
42003561400,42003561900,1
42003561400,42003562900,1
42003561400,42003563000,1
42003561400,42003564100,1
42003561400,42003980900,1
42003561500,42003040500,1
42003561500,42003050600,1
42003561500,42003080600,1
42003561500,42003080700,1
42003561500,42003100500,1
42003561500,42003120700,1
42003561500,42003140400,1
42003561500,42003141400,1
42003561500,42003151700,1
42003561500,42003160800,1
42003561500,42003190300,1
42003561500,42003192000,1
42003561500,42003202300,1
42003561500,42003210700,1
42003561500,42003260200,1
42003561500,42003261200,1
42003561500,42003262000,1
42003561500,42003270400,1
42003561500,42003271500,1
42003561500,42003290100,1
42003561500,42003290200,1
42003561500,42003404000,1
42003561500,42003405000,1
42003561500,42003406000,1
42003561500,42003408001,1
42003561500,42003408002,1
42003561500,42003413100,1
42003561500,42003413201,1
42003561500,42003413202,1
42003561500,42003413400,1
42003561500,42003413500,1
42003561500,42003414102,1
42003561500,42003415001,1
42003561500,42003427100,1
42003561500,42003430100,1
42003561500,42003432400,1
42003561500,42003451101,1
42003561500,42003451102,1
42003561500,42003457100,1
42003561500,42003460001,1
42003561500,42003462600,1
42003561500,42003463900,1
42003561500,42003465600,1
42003561500,42003470400,1
42003561500,42003470501,1
42003561500,42003472100,1
42003561500,42003473402,1
42003561500,42003473500,1
42003561500,42003473601,1
42003561500,42003473602,1
42003561500,42003474203,1
42003561500,42003475200,1
42003561500,42003477100,1
42003561500,42003477200,1
42003561500,42003480102,1
42003561500,42003481000,1
42003561500,42003482500,1
42003561500,42003484600,1
42003561500,42003499400,1
42003561500,42003507000,1
42003561500,42003515300,1
42003561500,42003516200,1
42003561500,42003520002,1
42003561500,42003523100,1
42003561500,42003523702,1
42003561500,42003523800,1
42003561500,42003525300,1
42003561500,42003526201,1
42003561500,42003550900,1
42003561500,42003552400,1
42003561500,42003560500,1
42003561500,42003562300,1
42003561500,42003563000,1
42003561500,42003563100,1
42003561500,42003564000,1
42003561500,42003564400,1
42003561600,42003050600,1
42003561600,42003070300,1
42003561600,42003080600,1
42003561600,42003080900,1
42003561600,42003090300,1
42003561600,42003101100,1
42003561600,42003101800,1
42003561600,42003140400,1
42003561600,42003141300,1
42003561600,42003151700,1
42003561600,42003191100,1
42003561600,42003191900,1
42003561600,42003202300,1
42003561600,42003261400,1
42003561600,42003271500,1
42003561600,42003401100,1
42003561600,42003401200,1
42003561600,42003401300,1
42003561600,42003404000,1
42003561600,42003408002,1
42003561600,42003412001,1
42003561600,42003413201,1
42003561600,42003413300,1
42003561600,42003414102,1
42003561600,42003417200,1
42003561600,42003426700,1
42003561600,42003427100,1
42003561600,42003427200,1
42003561600,42003447000,1
42003561600,42003450800,1
42003561600,42003451101,1
42003561600,42003451105,1
42003561600,42003453003,1
42003561600,42003455000,1
42003561600,42003456003,1
42003561600,42003457100,1
42003561600,42003461000,1
42003561600,42003462100,1
42003561600,42003463900,1
42003561600,42003472400,1
42003561600,42003473100,1
42003561600,42003473401,1
42003561600,42003475200,1
42003561600,42003477100,1
42003561600,42003480102,1
42003561600,42003480300,1
42003561600,42003480400,1
42003561600,42003484300,1
42003561600,42003484600,1
42003561600,42003488400,1
42003561600,42003492700,1
42003561600,42003495000,1
42003561600,42003496102,1
42003561600,42003501000,1
42003561600,42003503002,1
42003561600,42003515300,1
42003561600,42003516100,1
42003561600,42003521301,1
42003561600,42003523600,1
42003561600,42003523800,1
42003561600,42003524000,1
42003561600,42003526201,1
42003561600,42003526301,1
42003561600,42003526302,1
42003561600,42003560600,1
42003561600,42003561500,1
42003561600,42003561900,1
42003561600,42003562600,1
42003561600,42003562700,1
42003561600,42003563900,1
42003561600,42003980000,1
42003561700,42003030500,1
42003561700,42003040500,1
42003561700,42003060300,1
42003561700,42003080700,1
42003561700,42003080900,1
42003561700,42003090100,1
42003561700,42003090200,1
42003561700,42003101800,1
42003561700,42003111400,1
42003561700,42003120800,1
42003561700,42003141300,1
42003561700,42003141400,1
42003561700,42003202300,1
42003561700,42003220600,1
42003561700,42003408002,1
42003561700,42003413400,1
42003561700,42003414102,1
42003561700,42003419000,1
42003561700,42003424000,1
42003561700,42003426300,1
42003561700,42003429202,1
42003561700,42003429300,1
42003561700,42003432300,1
42003561700,42003437000,1
42003561700,42003446000,1
42003561700,42003451105,1
42003561700,42003451300,1
42003561700,42003452000,1
42003561700,42003453004,1
42003561700,42003456003,1
42003561700,42003456004,1
42003561700,42003461000,1
42003561700,42003470600,1
42003561700,42003473300,1
42003561700,42003473402,1
42003561700,42003475101,1
42003561700,42003477100,1
42003561700,42003482500,1
42003561700,42003484300,1
42003561700,42003488400,1
42003561700,42003489002,1
42003561700,42003496102,1
42003561700,42003503002,1
42003561700,42003504100,1
42003561700,42003509400,1
42003561700,42003510000,1
42003561700,42003523200,1
42003561700,42003523400,1
42003561700,42003523501,1
42003561700,42003523600,1
42003561700,42003524000,1
42003561700,42003526302,1
42003561700,42003551200,1
42003561700,42003560400,1
42003561700,42003561500,1
42003561700,42003561700,1
42003561700,42003562600,1
42003561700,42003564100,1
42003561700,42003564400,1
42003561900,42003080600,1
42003561900,42003111400,1
42003561900,42003120300,1
42003561900,42003120400,1
42003561900,42003141000,1
42003561900,42003191600,1
42003561900,42003191700,1
42003561900,42003192000,1
42003561900,42003202300,1
42003561900,42003262000,1
42003561900,42003290400,1
42003561900,42003310200,1
42003561900,42003407001,1
42003561900,42003407002,1
42003561900,42003412001,1
42003561900,42003413100,1
42003561900,42003413202,1
42003561900,42003414101,1
42003561900,42003414102,1
42003561900,42003415002,1
42003561900,42003418000,1
42003561900,42003425000,1
42003561900,42003429500,1
42003561900,42003434000,1
42003561900,42003435000,1
42003561900,42003445500,1
42003561900,42003448000,1
42003561900,42003451102,1
42003561900,42003451105,1
42003561900,42003453004,1
42003561900,42003456004,1
42003561900,42003459101,1
42003561900,42003461000,1
42003561900,42003463900,1
42003561900,42003464300,1
42003561900,42003468700,1
42003561900,42003468800,1
42003561900,42003470501,1
42003561900,42003470502,1
42003561900,42003471000,1
42003561900,42003472300,1
42003561900,42003472400,1
42003561900,42003473401,1
42003561900,42003473402,1
42003561900,42003473500,1
42003561900,42003473601,1
42003561900,42003474201,1
42003561900,42003475301,1
42003561900,42003480300,1
42003561900,42003484300,1
42003561900,42003484500,1
42003561900,42003488200,1
42003561900,42003488300,1
42003561900,42003491200,1
42003561900,42003495000,1
42003561900,42003496102,1
42003561900,42003504100,1
42003561900,42003508000,1
42003561900,42003512000,1
42003561900,42003515300,1
42003561900,42003516200,1
42003561900,42003517000,1
42003561900,42003521302,1
42003561900,42003523502,1
42003561900,42003523701,1
42003561900,42003524000,1
42003561900,42003525100,1
42003561900,42003552400,1
42003561900,42003562500,1
42003561900,42003562600,1
42003561900,42003563000,1
42003561900,42003564000,1
42003561900,42003980900,1
42003562000,42003051100,1
42003562000,42003060300,1
42003562000,42003070800,1
42003562000,42003101100,1
42003562000,42003111400,1
42003562000,42003202300,1
42003562000,42003401200,1
42003562000,42003404000,1
42003562000,42003405000,1
42003562000,42003407002,1
42003562000,42003413202,1
42003562000,42003414102,1
42003562000,42003414200,1
42003562000,42003417200,1
42003562000,42003419000,1
42003562000,42003421100,1
42003562000,42003429500,1
42003562000,42003430200,1
42003562000,42003432300,1
42003562000,42003435000,1
42003562000,42003446000,1
42003562000,42003448000,1
